Tripduration,Trip Miles,Starttime,Stoptime,Start Station Id,Start Station Name,Start Station Latitude,Start Station Longitude,End Station Id,End Station Name,End Station Latitude,End Station Longitude,Bikeid,Usertype,Birth Year,Age,Gender1,Table Name,Gender
732,1.5161,01-01-2017 00:42,01-01-2017 00:54,483,E 12 St & 3 Ave,40.732233,-73.9888996,388,W 26 St & 10 Ave,40.749718,-74.0029503,"25,369",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
467,0.9672,01-01-2017 00:43,01-01-2017 00:51,"3,125",45 Rd & 11 St,40.747086,-73.9497723,"3,116",Huron St & Franklin St,40.73266,-73.95826,"20,523",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
"1,136",2.3528,01-01-2017 00:43,01-01-2017 01:02,"3,360",Amsterdam Ave & W 79 St,40.782939,-73.9786517,449,W 52 St & 9 Ave,40.764618,-73.9878947,"23,431",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
304,0.6296,01-01-2017 00:44,01-01-2017 00:49,"3,223",E 55 St & 3 Ave,40.758997,-73.968654,517,Pershing Square South,40.751581,-73.97791,"14,570",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
"1,073",2.2223,01-01-2017 00:44,01-01-2017 01:02,410,Suffolk St & Stanton St,40.720664,-73.9851798,"3,107",Bedford Ave & Nassau Ave,40.723117,-73.9521232,"25,236",Subscriber,1989,29,2,201701-citibike-tripdata.csv,Female
"1,061",2.1974,01-01-2017 00:44,01-01-2017 01:01,410,Suffolk St & Stanton St,40.720664,-73.9851798,"3,107",Bedford Ave & Nassau Ave,40.723117,-73.9521232,"18,731",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
356,0.7373,01-01-2017 00:44,01-01-2017 00:50,261,Johnson St & Gold St,40.694749,-73.9836246,241,DeKalb Ave & S Portland Ave,40.68981,-73.9749312,"14,953",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
169,0.35,01-01-2017 00:44,01-01-2017 00:47,"3,403",4 Ave & 9 St,40.670514,-73.9887659,"3,368",5 Ave & 3 St,40.672816,-73.9835236,"18,821",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,484",3.0735,01-01-2017 00:44,01-01-2017 01:09,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,383,Greenwich Ave & Charles St,40.735238,-74.000271,"15,362",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
343,0.7104,01-01-2017 00:44,01-01-2017 00:50,261,Johnson St & Gold St,40.694749,-73.9836246,241,DeKalb Ave & S Portland Ave,40.68981,-73.9749312,"14,957",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
372,0.7705,01-01-2017 00:44,01-01-2017 00:50,393,E 5 St & Avenue C,40.722992,-73.9799547,401,Allen St & Rivington St,40.720196,-73.9899783,"26,439",Subscriber,1957,61,1,201701-citibike-tripdata.csv,Male
347,0.7187,01-01-2017 00:44,01-01-2017 00:50,"3,047",Halsey St & Tompkins Ave,40.682369,-73.944118,344,Monroe St & Bedford Ave,40.685144,-73.953809,"24,951",Subscriber,1990,28,2,201701-citibike-tripdata.csv,Female
401,0.8305,01-01-2017 00:44,01-01-2017 00:51,499,Broadway & W 60 St,40.769155,-73.9819184,"3,164",Columbus Ave & W 72 St,40.777058,-73.9789848,"16,253",Subscriber,1987,31,1,201701-citibike-tripdata.csv,Male
"1,460",3.0238,01-01-2017 00:44,01-01-2017 01:09,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,383,Greenwich Ave & Charles St,40.735238,-74.000271,"25,459",Subscriber,1981,37,1,201701-citibike-tripdata.csv,Male
"1,492",3.0901,01-01-2017 00:44,01-01-2017 01:09,343,Clinton Ave & Flushing Ave,40.69794,-73.9698685,"3,101",N 12 St & Bedford Ave,40.720798,-73.9548471,"27,273",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,490",3.086,01-01-2017 00:45,01-01-2017 01:09,343,Clinton Ave & Flushing Ave,40.69794,-73.9698685,"3,101",N 12 St & Bedford Ave,40.720798,-73.9548471,"25,744",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
591,1.224,01-01-2017 00:45,01-01-2017 00:55,423,W 54 St & 9 Ave,40.765849,-73.9869051,441,E 52 St & 2 Ave,40.756014,-73.967416,"26,458",Subscriber,1975,43,1,201701-citibike-tripdata.csv,Male
721,1.4933,01-01-2017 00:45,01-01-2017 00:57,334,W 20 St & 7 Ave,40.742388,-73.9972624,439,E 4 St & 2 Ave,40.726281,-73.9897804,"25,726",Subscriber,1960,58,1,201701-citibike-tripdata.csv,Male
742,1.5368,01-01-2017 00:45,01-01-2017 00:57,312,Allen St & Stanton St,40.722055,-73.989111,531,Forsyth St & Broome St,40.718939,-73.9926629,"27,177",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
"1,317",2.7277,01-01-2017 00:45,01-01-2017 01:07,502,Henry St & Grand St,40.714215,-73.981346,348,W Broadway & Spring St,40.72491,-74.001547,"15,039",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,154",2.3901,01-01-2017 00:45,01-01-2017 01:04,237,E 11 St & 2 Ave,40.730473,-73.9867238,388,W 26 St & 10 Ave,40.749718,-74.0029503,"27,078",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
500,1.0356,01-01-2017 00:45,01-01-2017 00:54,157,Henry St & Atlantic Ave,40.690893,-73.9961235,"3,326",Clinton St & Centre St,40.67434,-74.001947,"25,209",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
"1,196",2.477,01-01-2017 00:45,01-01-2017 01:05,"3,328",W 100 St & Manhattan Ave,40.795,-73.9645,"3,314",W 95 St & Broadway,40.79377,-73.971888,"20,518",Subscriber,1970,48,1,201701-citibike-tripdata.csv,Male
"1,200",2.4853,01-01-2017 00:45,01-01-2017 01:05,473,Rivington St & Chrystie St,40.721101,-73.9919254,243,Fulton St & Rockwell Pl,40.688226,-73.979382,"25,844",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
336,0.6959,01-01-2017 00:45,01-01-2017 00:51,350,Clinton St & Grand St,40.715595,-73.9870295,502,Henry St & Grand St,40.714215,-73.981346,"14,555",Subscriber,1971,47,2,201701-citibike-tripdata.csv,Female
"1,509",3.1253,01-01-2017 00:45,01-01-2017 01:10,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,358,Christopher St & Greenwich St,40.732916,-74.0071138,"26,016",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,129",2.3383,01-01-2017 00:45,01-01-2017 01:04,237,E 11 St & 2 Ave,40.730473,-73.9867238,388,W 26 St & 10 Ave,40.749718,-74.0029503,"20,074",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
489,1.0128,01-01-2017 00:46,01-01-2017 00:54,"3,135",E 75 St & 3 Ave,40.771129,-73.957723,"3,376",E 65 St & 2 Ave,40.764719,-73.9622207,"25,838",Subscriber,1965,53,2,201701-citibike-tripdata.csv,Female
586,1.2137,01-01-2017 00:46,01-01-2017 00:56,"3,158",W 63 St & Broadway,40.771639,-73.9826143,72,W 52 St & 11 Ave,40.767272,-73.9939289,"16,985",Subscriber,1965,53,1,201701-citibike-tripdata.csv,Male
93,0.1926,01-01-2017 00:47,01-01-2017 00:48,253,W 13 St & 5 Ave,40.735439,-73.9945395,345,W 13 St & 6 Ave,40.736494,-73.9970437,"25,494",Subscriber,1977,41,1,201701-citibike-tripdata.csv,Male
681,1.4104,01-01-2017 00:47,01-01-2017 00:58,"3,224",W 13 St & Hudson St,40.739974,-74.0051387,229,Great Jones St,40.727434,-73.9937903,"18,402",Subscriber,1956,62,1,201701-citibike-tripdata.csv,Male
476,0.9858,01-01-2017 00:47,01-01-2017 00:55,285,Broadway & E 14 St,40.734546,-73.9907414,127,Barrow St & Hudson St,40.731724,-74.0067444,"17,057",Subscriber,1993,25,1,201701-citibike-tripdata.csv,Male
283,0.5861,01-01-2017 00:48,01-01-2017 00:53,439,E 4 St & 2 Ave,40.726281,-73.9897804,401,Allen St & Rivington St,40.720196,-73.9899783,"20,968",Subscriber,1994,24,1,201701-citibike-tripdata.csv,Male
279,0.5778,01-01-2017 00:48,01-01-2017 00:53,439,E 4 St & 2 Ave,40.726281,-73.9897804,401,Allen St & Rivington St,40.720196,-73.9899783,"20,652",Subscriber,1968,50,2,201701-citibike-tripdata.csv,Female
"1,198",2.4812,01-01-2017 00:48,01-01-2017 01:08,354,Emerson Pl & Myrtle Ave,40.693631,-73.9622356,"3,052",Lewis Ave & Madison St,40.686312,-73.935775,"19,556",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
512,1.0604,01-01-2017 00:48,01-01-2017 00:57,"3,356",Amsterdam Ave & W 66 St,40.774667,-73.9847057,423,W 54 St & 9 Ave,40.765849,-73.9869051,"25,249",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
694,1.4374,01-01-2017 00:48,01-01-2017 01:00,"3,368",5 Ave & 3 St,40.672816,-73.9835236,"3,412",Pacific St & Nevins St,40.685376,-73.9830214,"15,600",Subscriber,1967,51,2,201701-citibike-tripdata.csv,Female
892,1.8474,01-01-2017 00:48,01-01-2017 01:03,503,E 20 St & Park Ave,40.738274,-73.9875197,448,W 37 St & 10 Ave,40.756604,-73.9979009,"15,692",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
369,0.7642,01-01-2017 00:49,01-01-2017 00:55,157,Henry St & Atlantic Ave,40.690893,-73.9961235,391,Clark St & Henry St,40.697601,-73.9934456,"17,936",Subscriber,1978,40,2,201701-citibike-tripdata.csv,Female
333,0.6897,01-01-2017 00:49,01-01-2017 00:54,"3,314",W 95 St & Broadway,40.79377,-73.971888,"3,357",W 106 St & Amsterdam Ave,40.800836,-73.9664492,"21,069",Subscriber,1957,61,2,201701-citibike-tripdata.csv,Female
865,1.7915,01-01-2017 00:49,01-01-2017 01:03,453,W 22 St & 8 Ave,40.744751,-73.9991536,251,Mott St & Prince St,40.72318,-73.9948001,"26,960",Subscriber,1988,30,1,201701-citibike-tripdata.csv,Male
642,1.3297,01-01-2017 00:49,01-01-2017 00:59,254,W 11 St & 6 Ave,40.735324,-73.9980042,487,E 20 St & FDR Drive,40.733143,-73.9757388,"25,164",Subscriber,1996,22,1,201701-citibike-tripdata.csv,Male
380,0.787,01-01-2017 00:49,01-01-2017 00:55,212,W 16 St & The High Line,40.743349,-74.0068175,"3,255",8 Ave & W 31 St,40.750585,-73.9946848,"25,805",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
936,1.9386,01-01-2017 00:49,01-01-2017 01:05,519,Pershing Square North,40.751873,-73.977706,480,W 53 St & 10 Ave,40.766697,-73.9906173,"25,517",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
322,0.6669,01-01-2017 00:49,01-01-2017 00:54,"3,336",E 97 St & Madison Ave,40.787801,-73.953559,"3,424",E 106 St & Lexington Ave,40.791976,-73.945993,"26,087",Subscriber,1970,48,2,201701-citibike-tripdata.csv,Female
"2,433",5.039,01-01-2017 00:49,01-01-2017 01:30,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,410,Suffolk St & Stanton St,40.720664,-73.9851798,"17,748",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
109,0.2258,01-01-2017 00:49,01-01-2017 00:51,"3,159",W 67 St & Broadway,40.774925,-73.9826657,"3,158",W 63 St & Broadway,40.771639,-73.9826143,"26,493",Subscriber,1978,40,1,201701-citibike-tripdata.csv,Male
303,0.6275,01-01-2017 00:49,01-01-2017 00:54,"3,155",Lexington Ave & E 63 St,40.7644,-73.9664898,"3,142",1 Ave & E 62 St,40.761227,-73.9609402,"16,323",Subscriber,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,162",2.4066,01-01-2017 00:50,01-01-2017 01:09,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,"3,285",W 87 St  & Amsterdam Ave,40.78839,-73.9747,"21,708",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,312",2.7173,01-01-2017 00:50,01-01-2017 01:12,"3,322",12 St & 4 Ave,40.668603,-73.9904394,373,Willoughby Ave & Walworth St,40.693317,-73.95382,"17,359",Subscriber,1971,47,1,201701-citibike-tripdata.csv,Male
283,0.5861,01-01-2017 00:50,01-01-2017 00:54,494,W 26 St & 8 Ave,40.747348,-73.9972355,116,W 17 St & 8 Ave,40.741776,-74.0014975,"25,728",Subscriber,1979,39,1,201701-citibike-tripdata.csv,Male
"1,175",2.4336,01-01-2017 00:50,01-01-2017 01:09,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,"3,285",W 87 St  & Amsterdam Ave,40.78839,-73.9747,"17,282",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,358",2.8126,01-01-2017 00:50,01-01-2017 01:12,520,W 52 St & 5 Ave,40.759923,-73.9764852,433,E 13 St & Avenue A,40.729554,-73.9805725,"24,863",Subscriber,1957,61,2,201701-citibike-tripdata.csv,Female
"1,326",2.7463,01-01-2017 00:50,01-01-2017 01:12,520,W 52 St & 5 Ave,40.759923,-73.9764852,433,E 13 St & Avenue A,40.729554,-73.9805725,"27,183",Subscriber,1959,59,1,201701-citibike-tripdata.csv,Male
654,1.3545,01-01-2017 00:50,01-01-2017 01:01,353,S Portland Ave & Hanson Pl,40.685396,-73.9743146,"3,365",3 St & 7 Ave,40.670384,-73.9783968,"18,380",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,497",3.1005,01-01-2017 00:50,01-01-2017 01:15,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,"3,132",E 59 St & Madison Ave,40.763505,-73.9710924,"26,681",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,483",3.0715,01-01-2017 00:51,01-01-2017 01:15,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,"3,132",E 59 St & Madison Ave,40.763505,-73.9710924,"25,619",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
366,0.758,01-01-2017 00:51,01-01-2017 00:57,312,Allen St & Stanton St,40.722055,-73.989111,377,6 Ave & Canal St,40.722438,-74.0056644,"25,709",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
"1,023",2.1187,01-01-2017 00:51,01-01-2017 01:08,"3,073",Division Ave & Hooper St,40.706913,-73.9544167,365,Fulton St & Grand Ave,40.682232,-73.9614583,"25,211",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
"1,480",3.0652,01-01-2017 00:51,01-01-2017 01:15,"3,143",5 Ave & E 78 St,40.776829,-73.9638877,"3,132",E 59 St & Madison Ave,40.763505,-73.9710924,"21,569",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,059",2.1933,01-01-2017 00:51,01-01-2017 01:09,"3,176",W 64 St & West End Ave,40.774528,-73.9875376,"3,350",W 100 St & Broadway,40.797372,-73.9704119,"25,019",Subscriber,1961,57,1,201701-citibike-tripdata.csv,Male
"1,266",2.622,01-01-2017 00:51,01-01-2017 01:12,"3,362",Madison Ave & E 82 St,40.778131,-73.960694,450,W 49 St & 8 Ave,40.762272,-73.9878821,"25,407",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
397,0.8222,01-01-2017 00:51,01-01-2017 00:58,"3,243",E 58 St & 1 Ave,40.758924,-73.9622623,"3,140",1 Ave & E 78 St,40.771404,-73.9535166,"23,288",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
264,0.5468,01-01-2017 00:51,01-01-2017 00:55,"3,170",W 84 St & Columbus Ave,40.785,-73.9728341,"3,170",W 84 St & Columbus Ave,40.785,-73.9728341,"26,414",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
936,1.9386,01-01-2017 00:51,01-01-2017 01:07,"3,295",Central Park W & W 96 St,40.79127,-73.964839,479,9 Ave & W 45 St,40.760193,-73.9912551,"27,018",Subscriber,1962,56,1,201701-citibike-tripdata.csv,Male
439,0.9092,01-01-2017 00:51,01-01-2017 00:58,354,Emerson Pl & Myrtle Ave,40.693631,-73.9622356,384,Fulton St & Washington Ave,40.683048,-73.964915,"15,381",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
408,0.845,01-01-2017 00:51,01-01-2017 00:58,284,Greenwich Ave & 8 Ave,40.739017,-74.0026376,"3,263",Cooper Square & E 7 St,40.729236,-73.990868,"27,187",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
525,1.0873,01-01-2017 00:51,01-01-2017 01:00,"3,400",E 110 St & Madison Ave,40.796154,-73.9478215,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"25,047",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
515,1.0666,01-01-2017 00:51,01-01-2017 01:00,168,W 18 St & 6 Ave,40.739713,-73.9945641,487,E 20 St & FDR Drive,40.733143,-73.9757388,"22,652",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
150,0.3107,01-01-2017 00:52,01-01-2017 00:54,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"26,037",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
997,2.0649,01-01-2017 00:52,01-01-2017 01:09,"3,176",W 64 St & West End Ave,40.774528,-73.9875376,"3,350",W 100 St & Broadway,40.797372,-73.9704119,"15,636",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
560,1.1598,01-01-2017 00:52,01-01-2017 01:01,285,Broadway & E 14 St,40.734546,-73.9907414,445,E 10 St & Avenue A,40.727408,-73.9814201,"18,221",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
644,1.3338,01-01-2017 00:52,01-01-2017 01:03,"3,233",E 48 St & 5 Ave,40.757246,-73.9780591,"3,142",1 Ave & E 62 St,40.761227,-73.9609402,"19,071",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
185,0.3832,01-01-2017 00:53,01-01-2017 00:56,"3,145",E 84 St & Park Ave,40.778627,-73.9577207,"3,238",E 80 St & 2 Ave,40.773914,-73.9543954,"25,086",Subscriber,1999,19,1,201701-citibike-tripdata.csv,Male
464,0.961,01-01-2017 00:53,01-01-2017 01:00,"3,295",Central Park W & W 96 St,40.79127,-73.964839,"3,383",Cathedral Pkwy & Broadway,40.804213,-73.966991,"16,084",Subscriber,1968,50,1,201701-citibike-tripdata.csv,Male
250,0.5178,01-01-2017 00:53,01-01-2017 00:57,546,E 30 St & Park Ave S,40.744449,-73.9830353,519,Pershing Square North,40.751873,-73.977706,"22,122",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
62,0.1284,01-01-2017 00:53,01-01-2017 00:54,236,St Marks Pl & 2 Ave,40.728419,-73.9871396,438,St Marks Pl & 1 Ave,40.727791,-73.9856495,"26,772",Subscriber,1982,36,1,201701-citibike-tripdata.csv,Male
435,0.9009,01-01-2017 00:53,01-01-2017 01:00,"3,139",E 72 St & Park Ave,40.771183,-73.9640942,"3,135",E 75 St & 3 Ave,40.771129,-73.957723,"26,057",Subscriber,1992,26,1,201701-citibike-tripdata.csv,Male
937,1.9406,01-01-2017 00:53,01-01-2017 01:09,"3,165",Central Park West & W 72 St,40.775794,-73.9762057,"2,022",E 60 St & York Ave,40.759107,-73.959223,"25,809",Subscriber,1957,61,1,201701-citibike-tripdata.csv,Male
422,0.874,01-01-2017 00:53,01-01-2017 01:01,"3,139",E 72 St & Park Ave,40.771183,-73.9640942,"3,135",E 75 St & 3 Ave,40.771129,-73.957723,"25,264",Subscriber,1992,26,2,201701-citibike-tripdata.csv,Female
144,0.2982,01-01-2017 00:54,01-01-2017 00:56,291,Madison St & Montgomery St,40.713126,-73.984844,291,Madison St & Montgomery St,40.713126,-73.984844,"24,865",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
540,1.1184,01-01-2017 00:54,01-01-2017 01:03,511,E 14 St & Avenue B,40.729387,-73.9777243,473,Rivington St & Chrystie St,40.721101,-73.9919254,"15,986",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
"1,110",2.2989,01-01-2017 00:54,01-01-2017 01:12,"3,168",Central Park West & W 85 St,40.784727,-73.9696172,"3,293",W 92 St & Broadway,40.7921,-73.9739,"22,328",Subscriber,1954,64,1,201701-citibike-tripdata.csv,Male
146,0.3024,01-01-2017 00:54,01-01-2017 00:57,"2,021",W 45 St & 8 Ave,40.759291,-73.9885965,515,W 43 St & 10 Ave,40.760094,-73.9946184,"22,927",Subscriber,1964,54,1,201701-citibike-tripdata.csv,Male
"1,093",2.2637,01-01-2017 00:54,01-01-2017 01:13,401,Allen St & Rivington St,40.720196,-73.9899783,174,E 25 St & 1 Ave,40.738177,-73.9773866,"20,968",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,452",3.0073,01-01-2017 00:55,01-01-2017 01:19,423,W 54 St & 9 Ave,40.765849,-73.9869051,"3,167",Amsterdam Ave & W 73 St,40.779668,-73.9809304,"24,966",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
947,1.9613,01-01-2017 00:55,01-01-2017 01:10,524,W 43 St & 6 Ave,40.755273,-73.9831694,527,E 33 St & 2 Ave,40.744023,-73.976056,"16,235",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
430,0.8906,01-01-2017 00:55,01-01-2017 01:02,448,W 37 St & 10 Ave,40.756604,-73.9979009,"3,259",9 Ave & W 28 St,40.74937,-73.9992338,"26,775",Subscriber,1980,38,1,201701-citibike-tripdata.csv,Male
430,0.8906,01-01-2017 00:55,01-01-2017 01:02,448,W 37 St & 10 Ave,40.756604,-73.9979009,505,6 Ave & W 33 St,40.749013,-73.988484,"23,708",Subscriber,1986,32,1,201701-citibike-tripdata.csv,Male
939,1.9448,01-01-2017 00:55,01-01-2017 01:10,524,W 43 St & 6 Ave,40.755273,-73.9831694,527,E 33 St & 2 Ave,40.744023,-73.976056,"15,185",Subscriber,1976,42,1,201701-citibike-tripdata.csv,Male
212,0.4391,01-01-2017 00:55,01-01-2017 00:58,"3,175",W 70 St & Amsterdam Ave,40.77748,-73.9828859,"3,176",W 64 St & West End Ave,40.774528,-73.9875376,"19,570",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
"1,061",2.1974,01-01-2017 00:55,01-01-2017 01:13,401,Allen St & Rivington St,40.720196,-73.9899783,174,E 25 St & 1 Ave,40.738177,-73.9773866,"20,652",Subscriber,1969,49,1,201701-citibike-tripdata.csv,Male
"1,706",3.5333,01-01-2017 00:55,01-01-2017 01:24,228,E 48 St & 3 Ave,40.754601,-73.9718789,350,Clinton St & Grand St,40.715595,-73.9870295,"15,204",Subscriber,1957,61,1,201701-citibike-tripdata.csv,Male
369,0.7642,01-01-2017 00:55,01-01-2017 01:01,"3,112",Milton St & Franklin St,40.72906,-73.95779,"3,108",Nassau Ave & Russell St,40.72557,-73.94434,"18,173",Subscriber,1979,39,1,201701-citibike-tripdata.csv,Male
"1,385",2.8685,01-01-2017 00:55,01-01-2017 01:19,423,W 54 St & 9 Ave,40.765849,-73.9869051,"3,167",Amsterdam Ave & W 73 St,40.779668,-73.9809304,"26,028",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
"1,628",3.3718,01-01-2017 00:56,01-01-2017 01:23,536,1 Ave & E 30 St,40.741444,-73.9753608,"2,008",Little West St & 1 Pl,40.705693,-74.0167769,"26,068",Subscriber,1985,33,1,201701-citibike-tripdata.csv,Male
456,0.9444,01-01-2017 00:56,01-01-2017 01:03,505,6 Ave & W 33 St,40.749013,-73.988484,448,W 37 St & 10 Ave,40.756604,-73.9979009,"15,685",Subscriber,1989,29,1,201701-citibike-tripdata.csv,Male
"2,154",4.4612,01-01-2017 00:56,01-01-2017 01:32,297,E 15 St & 3 Ave,40.734232,-73.986923,364,Lafayette Ave & Classon Ave,40.689004,-73.9602385,"23,977",Subscriber,1984,34,1,201701-citibike-tripdata.csv,Male
"2,153",4.4591,01-01-2017 00:56,01-01-2017 01:32,297,E 15 St & 3 Ave,40.734232,-73.986923,364,Lafayette Ave & Classon Ave,40.689004,-73.9602385,"26,094",Subscriber,1984,34,2,201701-citibike-tripdata.csv,Female
"1,599",3.3117,01-01-2017 00:56,01-01-2017 01:22,498,Broadway & W 32 St,40.748549,-73.9880842,"3,140",1 Ave & E 78 St,40.771404,-73.9535166,"21,102",Customer,null,null,0,201701-citibike-tripdata.csv,Unknown
252,0.5219,01-01-2017 00:56,01-01-2017 01:01,320,Leonard St & Church St,40.717571,-74.005549,417,Barclay St & Church St,40.712912,-74.0102023,"18,301",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
744,1.5409,01-01-2017 00:56,01-01-2017 01:09,"3,163",Central Park West & W 68 St,40.773407,-73.9778254,"3,289",W 90 St & Amsterdam Ave,40.790179,-73.9728892,"20,601",Subscriber,1974,44,2,201701-citibike-tripdata.csv,Female
514,1.0646,01-01-2017 00:56,01-01-2017 01:05,"2,021",W 45 St & 8 Ave,40.759291,-73.9885965,480,W 53 St & 10 Ave,40.766697,-73.9906173,"27,259",Subscriber,1972,46,2,201701-citibike-tripdata.csv,Female
724,1.4995,01-01-2017 00:56,01-01-2017 01:09,"3,163",Central Park West & W 68 St,40.773407,-73.9778254,"3,289",W 90 St & Amsterdam Ave,40.790179,-73.9728892,"25,873",Subscriber,1974,44,1,201701-citibike-tripdata.csv,Male
315,0.6524,01-01-2017 00:57,01-01-2017 01:02,479,9 Ave & W 45 St,40.760193,-73.9912551,448,W 37 St & 10 Ave,40.756604,-73.9979009,"26,896",Subscriber,1965,53,2,201701-citibike-tripdata.csv,Female
292,0.6048,01-01-2017 00:57,01-01-2017 01:02,307,Canal St & Rutgers St,40.714275,-73.9899003,"3,435",Grand St & Elizabeth St,40.718822,-73.99596,"25,958",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
287,0.5944,01-01-2017 00:57,01-01-2017 01:02,307,Canal St & Rutgers St,40.714275,-73.9899003,"3,435",Grand St & Elizabeth St,40.718822,-73.99596,"17,225",Subscriber,1983,35,2,201701-citibike-tripdata.csv,Female
265,0.5488,01-01-2017 00:57,01-01-2017 01:01,492,W 33 St & 7 Ave,40.7502,-73.9909309,526,E 33 St & 5 Ave,40.747659,-73.9849071,"25,701",Subscriber,1983,35,1,201701-citibike-tripdata.csv,Male
"1,533",3.175,01-01-2017 00:57,01-01-2017 01:22,498,Broadway & W 32 St,40.748549,-73.9880842,"3,140",1 Ave & E 78 St,40.771404,-73.9535166,"16,003",Subscriber,1976,42,2,201701-citibike-tripdata.csv,Female
"1,023",2.1187,01-01-2017 00:57,01-01-2017 01:14,"3,137",5 Ave & E 73 St,40.772828,-73.9668528,"3,367",5 Ave & E 103 St,40.792255,-73.9524993,"17,693",Subscriber,1955,63,1,201701-citibike-tripdata.csv,Male
332,0.6876,01-01-2017 00:57,01-01-2017 01:03,387,Centre St & Chambers St,40.712733,-74.0046073,151,Cleveland Pl & Spring St,40.722104,-73.997249,"25,137",Subscriber,1995,23,1,201701-citibike-tripdata.csv,Male
263,0.5447,01-01-2017 00:57,01-01-2017 01:01,"3,423",West Drive & Prospect Park West,40.661063,-73.9794526,"3,319",14 St & 5 Ave,40.666287,-73.9889505,"18,222",Subscriber,1998,20,2,201701-citibike-tripdata.csv,Female
121,0.2506,01-01-2017 00:57,01-01-2017 00:59,"3,357",W 106 St & Amsterdam Ave,40.800836,-73.9664492,"3,343",W 107 St & Columbus Ave,40.799757,-73.9621129,"27,119",Subscriber,1990,28,1,201701-citibike-tripdata.csv,Male
"2,578",5.3393,01-01-2017 00:57,01-01-2017 01:40,291,Madison St & Montgomery St,40.713126,-73.984844,445,E 10 St & Avenue A,40.727408,-73.9814201,"24,865",Subscriber,1985,33,2,201701-citibike-tripdata.csv,Female
